grau,turno,mensalidade,bolsa_integral_cotas,bolsa_integral_ampla,bolsa_parcial_cotas,bolsa_parcial_ampla,curso_id,curso_busca,cidade_busca,uf_busca,cidade_filtro,universidade_nome,campus_nome,campus_id,nome,nota_integral_ampla,nota_integral_cotas,nota_parcial_ampla,nota_parcial_cotas
Tecnológico,Curso a Distância,278.0,,,,1,13101898535,Logística,Pederneiras,SP,MzUwNDAyMTM2NzAz,Centro Universitário Internacional - Uninter - UNINTER,PEDERNEIRAS - Centro,13101,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,657911859415,Gestão de Recursos Humanos,Pederneiras,SP,MzUwNDAyMTM2NzAz,Centro Universitário Internacional - Uninter - UNINTER,PAP PEDERNEIRAS - Jardim das Palmeiras III,6579,Gestão de Recursos Humanos,547.56,,,
Tecnológico,Curso a Distância,278.0,,,,1,13101898495,Gestão Financeira,Pederneiras,SP,MzUwNDAyMTM2NzAz,Centro Universitário Internacional - Uninter - UNINTER,PEDERNEIRAS - Centro,13101,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,13101808735,Gestão da Produção Industrial,Pederneiras,SP,MzUwNDAyMTM2NzAz,Centro Universitário Internacional - Uninter - UNINTER,PEDERNEIRAS - Centro,13101,Gestão da Produção Industrial,,,450.0,
Bacharelado,Curso a Distância,278.0,,,,1,200612713149825,Relações Internacionais,Peruibe,SP,MzUxNDA1NjM3NjAy,Centro Universitário Internacional - Uninter - UNINTER,PAP PERUÍBE - Balneário Arpoador,2006127,Relações Internacionais,,,537.2,
Tecnológico,Curso a Distância,278.0,,,,1,13142898535,Logística,Pindamonhangaba,SP,MzUxMzA1MDM4MDA2,Centro Universitário Internacional - Uninter - UNINTER,PINDAMONHANGABA - SP - Bosque da Princesa,13142,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,1726812041125,Gestão Ambiental,Pindamonhangaba,SP,MzUxMzA1MDM4MDA2,Centro Universitário Internacional - Uninter - UNINTER,PAP PINDAMONHANGABA - Bosque da Princesa,17268,Gestão Ambiental,585.8,,,
Tecnológico,Curso a Distância,278.0,0,1,,,13159898535,Logística,Piracicaba,SP,MzUwNjAyODM4NzA5,Centro Universitário Internacional - Uninter - UNINTER,PIRACICABA - Jardim Europa,13159,Logística,506.94,,,
Tecnológico,Curso a Distância,278.0,,,,1,658311859415,Gestão de Recursos Humanos,Piracicaba,SP,MzUwNjAyODM4NzA5,Centro Universitário Internacional - Uninter - UNINTER,PAP PIRACICABA - Jardim Europa,6583,Gestão de Recursos Humanos,,,510.62,
Tecnológico,Curso a Distância,278.0,,,,1,13159808735,Gestão da Produção Industrial,Piracicaba,SP,MzUwNjAyODM4NzA5,Centro Universitário Internacional - Uninter - UNINTER,PIRACICABA - Jardim Europa,13159,Gestão da Produção Industrial,,,521.54,
Bacharelado,Curso a Distância,278.0,,,,1,200614213149825,Relações Internacionais,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Centro Universitário Internacional - Uninter - UNINTER,PAP PRESIDENTE PRUDENTE - Centro,2006142,Relações Internacionais,,,590.68,
Tecnológico,Curso a Distância,278.0,0,1,,,13211898535,Logística,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Centro Universitário Internacional - Uninter - UNINTER,PRESIDENTE PRUDENTE - Centro,13211,Logística,450.0,,,
Tecnológico,Curso a Distância,278.0,,,,1,200614211859415,Gestão de Recursos Humanos,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Centro Universitário Internacional - Uninter - UNINTER,PAP PRESIDENTE PRUDENTE - Centro,2006142,Gestão de Recursos Humanos,,,532.96,
Tecnológico,Curso a Distância,278.0,0,1,,,13211808735,Gestão da Produção Industrial,Presidente Prudente,SP,MzUwODAzNjQxNDA2,Centro Universitário Internacional - Uninter - UNINTER,PRESIDENTE PRUDENTE - Centro,13211,Gestão da Produção Industrial,479.36,,,
Bacharelado,Curso a Distância,278.0,0,1,,,200388913149825,Relações Internacionais,Ribeirao Preto,SP,MzUwMjAxNDQzNDAy,Centro Universitário Internacional - Uninter - UNINTER,PAP RIBEIRÃO PRETO - Centro,2003889,Relações Internacionais,591.84,,,
Tecnológico,Curso a Distância,278.0,,,,1,2003889808735,Gestão da Produção Industrial,Ribeirao Preto,SP,MzUwMjAxNDQzNDAy,Centro Universitário Internacional - Uninter - UNINTER,PAP RIBEIRÃO PRETO - Centro,2003889,Gestão da Produção Industrial,,,450.0,
Bacharelado,Curso a Distância,278.0,0,1,,,658813149825,Relações Internacionais,Rio Claro,SP,MzUwNjAyNjQzOTA3,Centro Universitário Internacional - Uninter - UNINTER,PAP RIO CLARO - Saúde,6588,Relações Internacionais,578.44,,,
Tecnológico,Curso a Distância,278.0,0,1,,,13350898535,Logística,Rio Claro,SP,MzUwNjAyNjQzOTA3,Centro Universitário Internacional - Uninter - UNINTER,RIO CLARO - Centro,13350,Logística,503.08,,,
Tecnológico,Curso a Distância,278.0,,,,1,13350898495,Gestão Financeira,Rio Claro,SP,MzUwNjAyNjQzOTA3,Centro Universitário Internacional - Uninter - UNINTER,RIO CLARO - Centro,13350,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,658812041125,Gestão Ambiental,Rio Claro,SP,MzUwNjAyNjQzOTA3,Centro Universitário Internacional - Uninter - UNINTER,PAP RIO CLARO - Saúde,6588,Gestão Ambiental,,,453.58,
Tecnológico,Curso a Distância,278.0,1,2,1,3,13350808735,Gestão da Produção Industrial,Rio Claro,SP,MzUwNjAyNjQzOTA3,Centro Universitário Internacional - Uninter - UNINTER,RIO CLARO - Centro,13350,Gestão da Produção Industrial,529.6,506.22,450.0,450.0
Bacharelado,Curso a Distância,278.0,,,,1,1735713149825,Relações Internacionais,Salto,SP,MzUxMjA0NjQ1MjA5,Centro Universitário Internacional - Uninter - UNINTER,PAP SALTO - Vila Henrique,17357,Relações Internacionais,,,521.9,
Tecnológico,Curso a Distância,278.0,0,1,1,1,13362898535,Logística,Salto,SP,MzUxMjA0NjQ1MjA5,Centro Universitário Internacional - Uninter - UNINTER,SALTO - Centro,13362,Logística,519.82,,450.0,450.0
Tecnológico,Curso a Distância,278.0,,,,1,1735711859415,Gestão de Recursos Humanos,Salto,SP,MzUxMjA0NjQ1MjA5,Centro Universitário Internacional - Uninter - UNINTER,PAP SALTO - Vila Henrique,17357,Gestão de Recursos Humanos,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,13362898495,Gestão Financeira,Salto,SP,MzUxMjA0NjQ1MjA5,Centro Universitário Internacional - Uninter - UNINTER,SALTO - Centro,13362,Gestão Financeira,592.96,,,
Tecnológico,Curso a Distância,278.0,0,1,1,3,13362808735,Gestão da Produção Industrial,Salto,SP,MzUxMjA0NjQ1MjA5,Centro Universitário Internacional - Uninter - UNINTER,SALTO - Centro,13362,Gestão da Produção Industrial,529.74,,450.0,524.68
Tecnológico,Curso a Distância,278.0,0,1,,,13384898495,Gestão Financeira,Sandovalina,SP,MzUwODAzNjQ1NTA2,Centro Universitário Internacional - Uninter - UNINTER,SANDOVALINA - Vila Nova,13384,Gestão Financeira,450.0,,,
Tecnológico,Curso a Distância,278.0,0,1,,1,13384808735,Gestão da Produção Industrial,Sandovalina,SP,MzUwODAzNjQ1NTA2,Centro Universitário Internacional - Uninter - UNINTER,SANDOVALINA - Vila Nova,13384,Gestão da Produção Industrial,450.0,,450.0,
Bacharelado,Curso a Distância,278.0,,,,1,1785613149825,Relações Internacionais,Santo Andre,SP,MzUxNTA2MTQ3ODA5,Centro Universitário Internacional - Uninter - UNINTER,PAP SANTO ANDRÉ - CENTRO - Jardim,17856,Relações Internacionais,,,619.04,
Tecnológico,Curso a Distância,278.0,0,1,,1,2003893898535,Logística,Santo Andre,SP,MzUxNTA2MTQ3ODA5,Centro Universitário Internacional - Uninter - UNINTER,SANTO ANDRÉ (CENTRO) -  Jardim,2003893,Logística,508.26,,560.18,
Tecnológico,Curso a Distância,278.0,0,1,,,2003893898495,Gestão Financeira,Santo Andre,SP,MzUxNTA2MTQ3ODA5,Centro Universitário Internacional - Uninter - UNINTER,SANTO ANDRÉ (CENTRO) -  Jardim,2003893,Gestão Financeira,534.8,,,
Tecnológico,Curso a Distância,278.0,0,1,1,2,2003893808735,Gestão da Produção Industrial,Santo Andre,SP,MzUxNTA2MTQ3ODA5,Centro Universitário Internacional - Uninter - UNINTER,SANTO ANDRÉ (CENTRO) -  Jardim,2003893,Gestão da Produção Industrial,566.62,,580.34,509.34
Bacharelado,Curso a Distância,278.0,,,,1,2507013149825,Relações Internacionais,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,PAP SANTOS - vila matias,25070,Relações Internacionais,,,450.0,
Bacharelado,Curso a Distância,278.0,,,,1,200389513149825,Relações Internacionais,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,PAP SANTOS (COLEGIO DOM BOSCO) - Boqueirão,2003895,Relações Internacionais,,,497.18,
Tecnológico,Curso a Distância,278.0,0,1,,1,13419898535,Logística,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,SANTOS - SP - Vila Matias,13419,Logística,473.16,,477.54,
Tecnológico,Curso a Distância,278.0,0,1,,,2507011859415,Gestão de Recursos Humanos,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,PAP SANTOS - vila matias,25070,Gestão de Recursos Humanos,450.0,,,
Tecnológico,Curso a Distância,278.0,0,1,,,13419898495,Gestão Financeira,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,SANTOS - SP - Vila Matias,13419,Gestão Financeira,450.0,,,
Tecnológico,Curso a Distância,278.0,,,,1,2507012041125,Gestão Ambiental,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,PAP SANTOS - vila matias,25070,Gestão Ambiental,,,650.22,
Tecnológico,Curso a Distância,278.0,0,1,,,2003895808735,Gestão da Produção Industrial,Santos,SP,MzUxNTA2MzQ4NTAw,Centro Universitário Internacional - Uninter - UNINTER,PAP SANTOS (COLEGIO DOM BOSCO) - Boqueirão,2003895,Gestão da Produção Industrial,450.0,,,
Tecnológico,Curso a Distância,278.0,0,1,,,13430898495,Gestão Financeira,Sao Bernardo do Campo,SP,MzUxNTA2MTQ4NzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO BERNARDO DO CAMPO - Vila Mussoline,13430,Gestão Financeira,474.9,,,
Bacharelado,Curso a Distância,278.0,,,,1,1795713149825,Relações Internacionais,Sao Caetano do Sul,SP,MzUxNTA2MTQ4ODA3,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO CAETANO DO SUL - Santo Antônio,17957,Relações Internacionais,,,544.0,
Tecnológico,Curso a Distância,278.0,0,1,,,1795711859415,Gestão de Recursos Humanos,Sao Caetano do Sul,SP,MzUxNTA2MTQ4ODA3,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO CAETANO DO SUL - Santo Antônio,17957,Gestão de Recursos Humanos,557.12,,,
Tecnológico,Curso a Distância,278.0,,,,1,2003900898535,Logística,Sao Jose do Rio Pardo,SP,MzUwNzAzMDQ5NzA2,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO JOSÉ DO RIO PARDO - Centro,2003900,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003900898495,Gestão Financeira,Sao Jose do Rio Pardo,SP,MzUwNzAzMDQ5NzA2,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO JOSÉ DO RIO PARDO - Centro,2003900,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003900808735,Gestão da Produção Industrial,Sao Jose do Rio Pardo,SP,MzUwNzAzMDQ5NzA2,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO JOSÉ DO RIO PARDO - Centro,2003900,Gestão da Produção Industrial,,,501.12,
Bacharelado,Curso a Distância,278.0,0,1,,,200390113149825,Relações Internacionais,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário Internacional - Uninter - UNINTER,PAP SAO JOSÉ DO RIO PRETO - Boa Vista,2003901,Relações Internacionais,557.44,,,
Tecnológico,Curso a Distância,278.0,,,,1,2003901898535,Logística,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário Internacional - Uninter - UNINTER,PAP SAO JOSÉ DO RIO PRETO - Boa Vista,2003901,Logística,,,545.42,
Tecnológico,Curso a Distância,278.0,0,1,1,1,2003901808735,Gestão da Produção Industrial,Sao Jose do Rio Preto,SP,MzUwMTAwNDQ5ODA1,Centro Universitário Internacional - Uninter - UNINTER,PAP SAO JOSÉ DO RIO PRETO - Boa Vista,2003901,Gestão da Produção Industrial,639.24,,450.0,450.0
Bacharelado,Curso a Distância,278.0,0,1,,,659613149825,Relações Internacionais,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO JOSÉ DOS CAMPOS (ITS) - Vila Adyana,6596,Relações Internacionais,604.32,,,
Tecnológico,Curso a Distância,278.0,,,1,1,13502898535,Logística,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Centro Universitário Internacional - Uninter - UNINTER,SÃO JOSÉ DOS CAMPOS (ITS) - SP - Vila Betânia,13502,Logística,,,580.0,509.18
Tecnológico,Curso a Distância,278.0,,,,1,659611859415,Gestão de Recursos Humanos,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO JOSÉ DOS CAMPOS (ITS) - Vila Adyana,6596,Gestão de Recursos Humanos,,,519.12,
Tecnológico,Curso a Distância,278.0,0,1,1,1,13502898495,Gestão Financeira,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Centro Universitário Internacional - Uninter - UNINTER,SÃO JOSÉ DOS CAMPOS (ITS) - SP - Vila Betânia,13502,Gestão Financeira,559.5,,564.08,450.0
Tecnológico,Curso a Distância,278.0,,,,1,659612041125,Gestão Ambiental,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO JOSÉ DOS CAMPOS (ITS) - Vila Adyana,6596,Gestão Ambiental,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,1,3,13502808735,Gestão da Produção Industrial,Sao Jose dos Campos,SP,MzUxMzA1MDQ5OTA0,Centro Universitário Internacional - Uninter - UNINTER,SÃO JOSÉ DOS CAMPOS (ITS) - SP - Vila Betânia,13502,Gestão da Produção Industrial,531.54,,549.02,542.12
Tecnológico,Curso a Distância,278.0,0,1,,,13800898535,Logística,Sao Manuel,SP,MzUwNDAyMzUwMTAw,Centro Universitário Internacional - Uninter - UNINTER,SÃO MANUEL - SP - Jd Pinheiro,13800,Logística,450.0,,,
Tecnológico,Curso a Distância,278.0,,,,1,200620011859415,Gestão de Recursos Humanos,Sao Manuel,SP,MzUwNDAyMzUwMTAw,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO MANUEL - Jd. Pinheiro,2006200,Gestão de Recursos Humanos,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,1,13800898495,Gestão Financeira,Sao Manuel,SP,MzUwNDAyMzUwMTAw,Centro Universitário Internacional - Uninter - UNINTER,SÃO MANUEL - SP - Jd Pinheiro,13800,Gestão Financeira,636.34,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,1,1,13800808735,Gestão da Produção Industrial,Sao Manuel,SP,MzUwNDAyMzUwMTAw,Centro Universitário Internacional - Uninter - UNINTER,SÃO MANUEL - SP - Jd Pinheiro,13800,Gestão da Produção Industrial,450.0,,450.0,450.0
Bacharelado,Curso a Distância,278.0,,,,1,659913149825,Relações Internacionais,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 01 - Lapa,6599,Relações Internacionais,,,610.42,
Bacharelado,Curso a Distância,278.0,0,1,,,200391213149825,Relações Internacionais,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SAO PAULO 05 - Penha de França,2003912,Relações Internacionais,582.38,,,
Bacharelado,Curso a Distância,278.0,,,,1,200391413149825,Relações Internacionais,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 11 - Chora Menino,2003914,Relações Internacionais,,,571.86,
Tecnológico,Curso a Distância,278.0,,,,1,2003905898535,Logística,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 04 - Cidade Monções,2003905,Logística,,,529.68,
Tecnológico,Curso a Distância,278.0,,,,1,2003909898535,Logística,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,POLO DE APOIO PRESENCIAL - SÃO PAULO 09 - Jardim Aeroporto,2003909,Logística,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,13839898535,Logística,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,SÃO PAULO (VILA PRUDENTE - IBEC) - SP - Vila Prudente,13839,Logística,465.44,,,
Tecnológico,Curso a Distância,278.0,,,,1,1809811859415,Gestão de Recursos Humanos,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 03 - São Mateus,18098,Gestão de Recursos Humanos,,,500.48,
Tecnológico,Curso a Distância,278.0,,,,1,200390511859415,Gestão de Recursos Humanos,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 04 - Cidade Monções,2003905,Gestão de Recursos Humanos,,,460.2,
Tecnológico,Curso a Distância,278.0,,,,1,200391411859415,Gestão de Recursos Humanos,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 11 - Chora Menino,2003914,Gestão de Recursos Humanos,,,499.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003905898495,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 04 - Cidade Monções,2003905,Gestão Financeira,,,497.76,
Tecnológico,Curso a Distância,278.0,,,,1,2003912898495,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SAO PAULO 05 - Penha de França,2003912,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003906898495,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 06 - Vila Constança,2003906,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003909898495,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,POLO DE APOIO PRESENCIAL - SÃO PAULO 09 - Jardim Aeroporto,2003909,Gestão Financeira,,,450.0,
Tecnológico,Curso a Distância,278.0,0,1,,,13820898495,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,SÃO PAULO (LAPA) - SP - Centro,13820,Gestão Financeira,533.4,,,
Tecnológico,Curso a Distância,278.0,0,1,,,13831898495,Gestão Financeira,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,SÃO PAULO (SÃO MATEUS) - SP - São Mateus,13831,Gestão Financeira,517.82,,,
Tecnológico,Curso a Distância,278.0,,,,1,659913153145,Gestão da Tecnologia da Informação,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 01 - Lapa,6599,Gestão da Tecnologia da Informação,,,450.0,
Tecnológico,Curso a Distância,278.0,,,,1,2003905808735,Gestão da Produção Industrial,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO PAULO 04 - Cidade Monções,2003905,Gestão da Produção Industrial,,,526.12,
Tecnológico,Curso a Distância,278.0,0,1,1,1,13820808735,Gestão da Produção Industrial,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,SÃO PAULO (LAPA) - SP - Centro,13820,Gestão da Produção Industrial,534.54,,490.48,574.84
Tecnológico,Curso a Distância,278.0,0,1,,,13831808735,Gestão da Produção Industrial,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,SÃO PAULO (SÃO MATEUS) - SP - São Mateus,13831,Gestão da Produção Industrial,511.22,,,
Tecnológico,Curso a Distância,278.0,0,1,,,13839808735,Gestão da Produção Industrial,Sao Paulo,SP,MzUxNTA2MTUwMzA4,Centro Universitário Internacional - Uninter - UNINTER,SÃO PAULO (VILA PRUDENTE - IBEC) - SP - Vila Prudente,13839,Gestão da Produção Industrial,524.12,,,
Tecnológico,Curso a Distância,278.0,0,1,,1,13847898535,Logística,Sao Roque,SP,MzUxMjA0NjUwNjA1,Centro Universitário Internacional - Uninter - UNINTER,SÃO ROQUE - SP - Centro,13847,Logística,521.98,,572.58,
Tecnológico,Curso a Distância,278.0,,,,1,660111859415,Gestão de Recursos Humanos,Sao Roque,SP,MzUxMjA0NjUwNjA1,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO ROQUE - Centro,6601,Gestão de Recursos Humanos,,,499.38,
Tecnológico,Curso a Distância,278.0,,,,1,660112041125,Gestão Ambiental,Sao Roque,SP,MzUxMjA0NjUwNjA1,Centro Universitário Internacional - Uninter - UNINTER,PAP SÃO ROQUE - Centro,6601,Gestão Ambiental,,,512.38,
Tecnológico,Curso a Distância,278.0,0,1,1,1,13847808735,Gestão da Produção Industrial,Sao Roque,SP,MzUxMjA0NjUwNjA1,Centro Universitário Internacional - Uninter - UNINTER,SÃO ROQUE - SP - Centro,13847,Gestão da Produção Industrial,450.0,,450.0,450.0
Bacharelado,Curso a Distância,278.0,0,1,,,660413149825,Relações Internacionais,Sorocaba,SP,MzUxMjA0NjUyMjA1,Centro Universitário Internacional - Uninter - UNINTER,PAP SOROCABA - Centro,6604,Relações Internacionais,609.12,,,
